Spare_Part,Unit_Price,Vendor_Code
sp4081,1214.55,1130
sp4082,2954.9,1025
sp4083,1880.5,1228
sp4084,1610.92,1011
sp4085,2163.66,1119
sp4086,1832.67,1068
sp4087,2842.58,1251
sp4088,2478.66,1300
sp4089,1956.84,1098
sp409,1935.53,1158
sp4090,1373.02,1095
sp4091,684.95,1217
sp4092,2004.96,1053
sp4093,2431.34,1182
sp4094,929.42,1053
sp4095,197.47,1210
sp4096,1838.59,1186
sp4097,1595.86,1262
sp4098,771.85,1100
sp4099,591.5,1221
sp41,2143.26,1209
sp410,1072.05,1029
sp4100,204.58,1162
sp4101,793.84,1227
sp4102,100.83,1257
sp4103,556.59,1057
sp4104,2990.77,1103
sp4105,2361.05,1184
sp4106,1124.07,1044
sp4107,1245.92,1297
sp4108,1799.63,1228
sp4109,1601.45,1153
sp411,2473.43,1191
sp4110,2237.08,1128
sp4111,298.99,1096
sp4112,361.48,1253
sp4113,925.03,1220
sp4114,2506.32,1097
sp4115,2753.53,1198
sp4116,1109.48,1058
sp4117,2893.53,1259
sp4118,901.87,1222
sp4119,1858.45,1149
sp412,2278.3,1274
sp4120,664.12,1222
sp4121,2796.17,1206
sp4122,1767.23,1170
sp4123,857.21,1173
sp4124,1280.69,1270
sp4125,408.75,1277
sp4126,309.92,1295
sp4127,953.33,1279
sp4128,2846.34,1052
sp4129,2428.53,1136
sp413,2051.11,1168
sp4130,2874.46,1160
sp4131,2640.73,1189
sp4132,2458.13,1181
sp4133,1767.19,1205
sp4134,2113.16,1010
sp4135,2901.56,1021
sp4136,1733.19,1220
sp4137,2332.9,1112
sp4138,2296.67,1242
sp4139,2887.59,1012
sp414,751.46,1160
sp4140,1430.66,1035
sp4141,1436.09,1082
sp4142,1801.8,1280
sp4143,179.32,1085
sp4144,437.18,1007
sp4145,295.91,1087
sp4146,1937.62,1070
sp4147,2983.17,1068
sp4148,2063.05,1176
sp4149,766.8,1108
sp415,677.48,1285
sp4150,1015.62,1296
sp4151,2870.79,1281
sp4152,1597.86,1255
sp4153,128.2,1023
sp4154,2513.31,1097
sp4155,819.95,1074
sp4156,369.73,1235
sp4157,2053.72,1079
sp4158,2481.12,1198
sp4159,320.48,1224
sp416,170.83,1195
sp4160,2801.05,1079
sp4161,1482.01,1029
sp4162,1125.26,1202
sp4163,2693.52,1229
sp4164,880.32,1011
sp4165,2846.64,1170
sp4166,2081.01,1137
sp4167,2738.79,1260
sp4168,1547.1,1209
sp4169,679.03,1039
sp417,810.04,1255
sp4170,2232.74,1047
sp4171,2630.95,1135
sp4172,699.66,1071
sp4173,688.02,1157
sp4174,824.12,1008
sp4175,1893.93,1223
sp4176,552.39,1034
sp4177,409.4,1123
sp4178,2768.55,1195
sp4179,2059.86,1027
sp418,1477.9,1092
sp4180,2023.93,1145
sp4181,1880.1,1299
sp4182,2316.31,1298
sp4183,1670.27,1086
sp4184,222.56,1161
sp4185,1498.65,1167
sp4186,1899.94,1035
sp4187,1527.79,1238
sp4188,2957.55,1159
sp4189,2701.3,1229
sp419,2564.24,1228
sp4190,2619.43,1177
sp4191,1523.34,1078
sp4192,2954.74,1164
sp4193,2756.42,1041
sp4194,912.77,1135
sp4195,744.07,1258
sp4196,1772.33,1175
sp4197,257.03,1186
sp4198,2417.88,1178
sp4199,1487.13,1023
sp42,232.89,1230
sp420,311.2,1259
sp4200,1668.23,1128
sp4201,1557.18,1287
sp4202,1241.78,1105
sp4203,2090.38,1234
sp4204,606.92,1192
sp4205,2931.87,1186
sp4206,2124.91,1263
sp4207,1434.2,1277
sp4208,2098.71,1162
sp4209,134.28,1011
sp421,1301.88,1171
sp4210,711.18,1137
sp4211,1784.92,1121
sp4212,1043.76,1015
sp4213,1877.06,1245
sp4214,853.13,1068
sp4215,1690.83,1125
sp4216,787.7,1212
sp4217,1466.9,1033
sp4218,1877.94,1088
sp4219,1161.18,1122
sp422,1926.32,1076
sp4220,1546.43,1293
sp4221,710.54,1295
sp4222,2132.07,1230
sp4223,1179.7,1028
sp4224,2577.55,1182
sp4225,910.93,1218
sp4226,621.68,1217
sp4227,480.3,1188
sp4228,1770.09,1062
sp4229,762.84,1010
sp423,663.86,1146
sp4230,389.62,1251
sp4231,882.85,1159
sp4232,783.84,1194
sp4233,1353.43,1236
sp4234,1204.56,1261
sp4235,522.95,1014
sp4236,2881.53,1014
sp4237,533.69,1261
sp4238,2436.44,1216
sp4239,612.16,1203
sp424,2119.43,1161
sp4240,1548.83,1254
sp4241,2987.13,1099
sp4242,2563.23,1188
sp4243,1599.32,1079
sp4244,2189.62,1193
sp4245,2377.47,1016
sp4246,970.1,1044
sp4247,1730.2,1024
sp4248,1746.72,1003
sp4249,1255.37,1261
sp425,1533.69,1248
sp4250,2102.58,1133
sp4251,274.11,1194
sp4252,2460.07,1034
sp4253,1481.96,1278
sp4254,1926.6,1245
sp4255,1404.58,1138
sp4256,1070.5,1093
sp4257,1146.79,1183
sp4258,1725.02,1266
sp4259,2802.35,1296
sp426,807.55,1264
sp4260,847.37,1084
sp4261,157.52,1196
sp4262,451.59,1076
sp4263,2615.37,1052
sp4264,2893.04,1008
sp4265,676.98,1257
sp4266,1770.09,1138
sp4267,1982.48,1085
sp4268,606.16,1090
sp4269,2362.9,1118
sp427,2002.57,1233
sp4270,1129.82,1150
sp4271,2052.26,1031
sp4272,1513.73,1043
sp4273,2235.93,1176
sp4274,2679.93,1242
sp4275,1205.11,1278
sp4276,930.92,1171
sp4277,1931.97,1270
sp4278,520.06,1287
sp4279,585.97,1050
sp428,116.08,1009
sp4280,2442.38,1170
sp4281,1078.43,1039
sp4282,1930.69,1218
sp4283,1757.75,1102
sp4284,2561.81,1243
sp4285,306.9,1184
sp4286,569.8,1056
sp4287,761.83,1279
sp4288,1018.95,1224
sp4289,944.93,1044
sp429,2277.8,1151
sp4290,875.67,1278
sp4291,1969.47,1137
sp4292,886.62,1279
sp4293,1390.21,1273
sp4294,2602.14,1227
sp4295,1153.18,1245
sp4296,1802.07,1041
sp4297,2900.03,1012
sp4298,1300.57,1014
sp4299,633.27,1072
sp43,760.9,1030
sp430,2333.13,1000
sp4300,166.99,1229
sp4301,2210.54,1027
sp4302,2019.87,1220
sp4303,2827.27,1069
sp4304,2132.02,1243
sp4305,332.19,1004
sp4306,584.04,1204
sp4307,398.73,1122
sp4308,285,1235
sp4309,2648.2,1124
sp431,409.1,1085
sp4310,1690.46,1127
sp4311,176.46,1025
sp4312,1251.34,1299
sp4313,2318.49,1140
sp4314,341.43,1153
sp4315,861.11,1113
sp4316,550.3,1254
sp4317,1999.01,1016
sp4318,2667.87,1059
sp4319,997.17,1064
sp432,1332.92,1223
sp4320,817.45,1223
sp4321,924.11,1226
sp4322,1916.79,1295
sp4323,480.7,1158
sp4324,2531.7,1136
sp4325,182.86,1004
sp4326,2024.29,1163
sp4327,2595.07,1207
sp4328,1043.08,1095
sp4329,1480.85,1038
sp433,610.07,1050
sp4330,2927.45,1094
sp4331,1667.69,1229
sp4332,890,1012
sp4333,1390.05,1137
sp4334,2911.67,1132
sp4335,2123.11,1062
sp4336,613.41,1145
sp4337,1832.99,1298
sp4338,1930.04,1271
sp4339,1943.97,1268
sp434,2878.1,1047
sp4340,1735.56,1095
sp4341,1618.03,1130
sp4342,1954.63,1153
sp4343,998.02,1254
sp4344,1106.79,1071
sp4345,1665.04,1103
sp4346,2433.65,1008
sp4347,1381.39,1218
sp4348,1160.77,1044
sp4349,853.44,1040
sp435,1602.08,1039
sp4350,980.36,1094
sp4351,100.27,1119
sp4352,2464.6,1020
sp4353,2559.04,1130
sp4354,1097.27,1052
sp4355,1460.67,1230
sp4356,124.12,1161
sp4357,2774.06,1212
sp4358,2846.18,1132
sp4359,1483.49,1133
sp436,245.63,1072
sp4360,126.48,1231
sp4361,1348.26,1159
sp4362,949.48,1076
sp4363,770.52,1180
sp4364,120.93,1214
sp4365,1183.57,1241
sp4366,1294.03,1179
sp4367,1725.61,1174
sp4368,1244.78,1288
sp4369,573.48,1073
sp437,822.68,1197
sp4370,2237.64,1159
sp4371,1230.2,1092
sp4372,1197.24,1056
sp4373,862.64,1029
sp4374,1324.49,1025
sp4375,794.73,1180
sp4376,2317.16,1294
sp4377,2738.87,1148
sp4378,2441.97,1287
sp4379,2085.46,1014
sp438,2560.18,1097
sp4380,925.56,1266
sp4381,2254.49,1209
sp4382,2445.55,1029
sp4383,1297.42,1222
sp4384,2575.1,1215
sp4385,628.98,1227
sp4386,939.83,1055
sp4387,1946.99,1046
sp4388,1891.42,1245
sp4389,889.19,1188
sp439,1423.74,1288
sp4390,1905.99,1194
sp4391,644.59,1297
sp4392,156.25,1039
sp4393,243.93,1087
sp4394,1651.42,1079
sp4395,639.22,1134
sp4396,396.59,1263
sp4397,880.67,1139
sp4398,2174.07,1058
sp4399,2208.61,1047
sp44,939.23,1191
sp440,2424.11,1142
sp4400,775.15,1013
sp4401,536.98,1085
sp4402,1531.38,1061
sp4403,1091.55,1270
sp4404,1003.57,1293
sp4405,2418.44,1157
sp4406,2994.09,1065
sp4407,1444.68,1125
sp4408,2395.13,1295
sp4409,1057.72,1200
sp441,2035.98,1082
sp4410,2546.28,1023
sp4411,2859.77,1151
sp4412,262.51,1109
sp4413,2349.39,1143
sp4414,307.02,1185
sp4415,1463.43,1115
sp4416,657.36,1077
sp4417,2540.46,1230
sp4418,2470.03,1273
sp4419,2501.93,1248
sp442,2964.89,1289
sp4420,453.69,1044
sp4421,2327.62,1275
sp4422,821.99,1171
sp4423,2336.55,1095
sp4424,1384.59,1212
sp4425,2239.1,1259
sp4426,197.18,1212
sp4427,1436.42,1279
sp4428,2335.89,1005
sp4429,1611.3,1161
sp443,1826.81,1144
sp4430,2948.14,1082
sp4431,1471.19,1199
sp4432,2076.18,1137
sp4433,1005.12,1217
sp4434,1036.88,1153
sp4435,1924.58,1024
sp4436,222.34,1039
sp4437,2818.52,1008
sp4438,1610.69,1178
sp4439,834.61,1094
sp444,2855.11,1063
sp4440,1951.71,1002
sp4441,676.3,1043
sp4442,2673.81,1186
sp4443,2604.61,1216
sp4444,731.59,1267
sp4445,427.49,1061
sp4446,1935.44,1146
sp4447,1041.09,1162
sp4448,585.35,1269
sp4449,900.69,1100
sp445,2685.14,1186
sp4450,446.98,1188
sp4451,2388.52,1287
sp4452,125.9,1282
sp4453,221.78,1208
sp4454,2372.08,1001
sp4455,1478.28,1100
sp4456,1829.02,1006
sp4457,1177.06,1210
sp4458,359.49,1078
sp4459,557.33,1187
sp446,1876.69,1077
sp4460,365.06,1041
sp4461,1894.07,1029
sp4462,2799.46,1021
sp4463,2991.22,1120
sp4464,1912.88,1198
sp4465,273.35,1212
sp4466,1969.27,1216
sp4467,2133.85,1232
sp4468,2395.25,1204
sp4469,464.9,1028
sp447,2185.89,1094
sp4470,774.76,1173
sp4471,2946.86,1264
sp4472,2386.83,1298
sp4473,2294.42,1253
sp4474,2436.02,1074
sp4475,1372.28,1299
sp4476,659.6,1033
sp4477,2098.82,1111
sp4478,1138.69,1075
sp4479,490.72,1079
sp448,1563.86,1058
sp4480,2706.12,1120
sp4481,1507.38,1147
sp4482,1368.75,1189
sp4483,954.67,1081
sp4484,2121.41,1275
sp4485,650.35,1026
sp4486,641.22,1209
sp4487,1108.23,1082
sp4488,2223.97,1150
sp4489,898.44,1238
sp449,2508.65,1045
sp4490,2510.91,1274
sp4491,2751.97,1050
sp4492,1708.11,1063
sp4493,299.74,1250
sp4494,549.57,1045
sp4495,957.45,1078
sp4496,863.71,1246
sp4497,1164.63,1057
sp4498,102.09,1286
sp4499,1950.28,1228
sp45,331.4,1155
sp450,1688.83,1185
sp4500,1199.23,1032
sp4501,638.05,1175
sp4502,154.29,1050
sp4503,2584.8,1179
sp4504,2350.45,1051
sp4505,792.48,1073
sp4506,2190.91,1042
sp4507,2009.04,1090
sp4508,1662.97,1042
sp4509,1223.72,1048
sp451,2701.9,1273
sp4510,1619.8,1211
sp4511,1542.89,1210
sp4512,1699.26,1007
sp4513,1877.81,1277
sp4514,1035.54,1128
sp4515,1958.62,1281
sp4516,420.35,1023
sp4517,1617.28,1264
sp4518,293.37,1211
sp4519,2522.06,1085
sp452,2256.6,1079
sp4520,476.35,1210
sp4521,2633.13,1194
sp4522,686.03,1127
sp4523,1507.57,1177
sp4524,386.39,1250
sp4525,1755.94,1158
sp4526,2525.27,1203
sp4527,2007.97,1092
sp4528,1624.88,1291
sp4529,2133.81,1262
sp453,1476.56,1048
sp4530,842.22,1238
sp4531,1162.43,1220
sp4532,1857.27,1203
sp4533,305.53,1059
sp4534,2797.61,1042
sp4535,705.34,1226
sp4536,1525.08,1135
sp4537,2680.33,1065
sp4538,331.87,1193
sp4539,2422.96,1035
sp454,851.66,1148
sp4540,276.03,1273
sp4541,1718.26,1121
sp4542,2820.91,1049
sp4543,1306.26,1082
sp4544,1170.3,1048
sp4545,2154.46,1153
sp4546,2488.56,1109
sp4547,870.87,1243
sp4548,217.89,1151
sp4549,304.13,1049
sp455,817,1257
sp4550,981.32,1291
sp4551,2839.35,1002
sp4552,2885.7,1010
sp4553,381.65,1146
sp4554,2203,1095
sp4555,1641.82,1102
sp4556,649.44,1257
sp4557,1625.96,1103
sp4558,821.41,1151
sp4559,1913.44,1261
sp456,1949.22,1114
sp4560,618.8,1052
sp4561,2272.66,1283
sp4562,1304.04,1011
sp4563,405.99,1160
sp4564,1952.01,1085
sp4565,1138.09,1202
sp4566,1430.29,1273
sp4567,2029.2,1020
sp4568,2660.19,1205
sp4569,583.75,1200
sp457,2320.86,1188
sp4570,623.15,1028
sp4571,1264.52,1201
sp4572,1078.79,1153
sp4573,558.71,1091
sp4574,2995.46,1168
sp4575,1384.74,1090
sp4576,1121.74,1121
sp4577,1013.95,1119
sp4578,2975.24,1130
sp4579,1041.5,1046
sp458,1611.77,1264
sp4580,1177.99,1010
sp4581,2316.13,1104
sp4582,1348.71,1037
sp4583,2205.02,1129
sp4584,1864.4,1144
sp4585,1733.12,1170
sp4586,720.39,1247
sp4587,2320.55,1040
sp4588,2785.83,1104
sp4589,836.86,1249
sp459,1917.57,1051
sp4590,2888.79,1190
sp4591,1397.75,1294
sp4592,1251.56,1014
sp4593,2206.31,1062
sp4594,2950.57,1273
sp4595,1827.71,1222
sp4596,1601.07,1259
sp4597,2980.89,1206
sp4598,975.34,1298
sp4599,970.97,1293
sp46,775.09,1117
sp460,896.33,1147
sp4600,743.47,1040
sp4601,2581.59,1025
sp4602,162.93,1097
sp4603,2483.63,1176
sp4604,2100.19,1129
sp4605,900.28,1202
sp4606,1705.62,1068
sp4607,1713.34,1281
sp4608,2785.18,1185
sp4609,548.67,1004
sp461,324.7,1123
sp4610,209.44,1255
sp4611,1131.4,1114
sp4612,501.38,1099
sp4613,1164.54,1267
sp4614,1788.25,1010
sp4615,775.68,1008
sp4616,2452.12,1097
sp4617,366.52,1279
sp4618,1259.41,1035
sp4619,2761.86,1122
sp462,928.61,1113
sp4620,2229.37,1136
sp4621,2198.38,1283
sp4622,2399.42,1206
sp4623,601.42,1148
sp4624,2494.55,1166
sp4625,2099.83,1045
sp4626,1771.07,1006
sp4627,2732.2,1137
sp4628,1826.17,1011
sp4629,971.14,1274
sp463,887.97,1208
sp4630,2219.29,1161
sp4631,1771.22,1039
sp4632,327.58,1010
sp4633,262.18,1079
sp4634,2335.61,1032
sp4635,1109,1236
sp4636,2469.71,1260
sp4637,1307.91,1031
sp4638,2616.71,1181
sp4639,2622.38,1281
sp464,1027.16,1074
sp4640,757.48,1112
sp4641,1993.06,1170
sp4642,1846.67,1007
sp4643,133.16,1201
sp4644,2354.51,1252
sp4645,1209.21,1165
sp4646,983.87,1142
sp4647,219.43,1145
sp4648,1665.8,1180
sp4649,533.78,1237
sp465,1666.44,1203
sp4650,1556.96,1006
sp4651,740.31,1290
sp4652,246.51,1144
sp4653,2221.58,1199
sp4654,1239.36,1158
sp4655,1392.29,1184
sp4656,1825.88,1128
sp4657,1563.72,1064
sp4658,744.05,1116
sp4659,940.37,1102
sp466,501.28,1174
sp4660,1243.53,1062
sp4661,483.35,1188
sp4662,339.38,1193
sp4663,1757.18,1081
sp4664,243,1205
sp4665,1257.65,1025
sp4666,346.73,1058
sp4667,1555.29,1130
sp4668,2344.09,1252
sp4669,478.09,1184
sp467,770.66,1088
sp4670,491.13,1220
sp4671,1721.96,1292
sp4672,1514.8,1266
sp4673,1991.52,1065
sp4674,668.69,1112
sp4675,1886.39,1173
sp4676,2233.44,1134
sp4677,814.11,1271
sp4678,307.77,1262
sp4679,2352.64,1051
sp468,2112.45,1233
sp4680,1037.89,1122
sp4681,2780,1198
sp4682,359.82,1163
sp4683,2048.07,1296
sp4684,1328.27,1225
sp4685,1110.09,1090
sp4686,1030.14,1212
sp4687,1822.24,1009
sp4688,170.2,1204
sp4689,983.97,1155
sp469,2148.62,1181
sp4690,2964.19,1060
sp4691,1887.04,1127
sp4692,2971.46,1146
sp4693,1382.41,1141
sp4694,522.87,1014
sp4695,230.14,1157
sp4696,2472.7,1099
sp4697,679.09,1012
sp4698,1184.08,1297
sp4699,2297.43,1296
sp47,392.9,1151
sp470,286.26,1169
sp4700,2573.02,1149
sp4701,425.88,1207
sp4702,258.16,1081
sp4703,2851.93,1263
sp4704,2787.52,1299
sp4705,2619.38,1056
sp4706,2478.39,1029
sp4707,139.83,1025
sp4708,2112.01,1290
sp4709,422.71,1175
sp471,1282.04,1297
sp4710,1405.18,1021
sp4711,165.97,1282
sp4712,706.13,1151
sp4713,1660.22,1263
sp4714,691.02,1000
sp4715,1617.47,1236
sp4716,850.11,1300
sp4717,1500.78,1156
sp4718,2216.78,1172
sp4719,509.91,1160
sp472,1673.57,1200
sp4720,2126.39,1196
sp4721,153.33,1094
sp4722,1790.71,1088
sp4723,2024.23,1141
sp4724,226.1,1057
sp4725,593.93,1193
sp4726,923.64,1204
sp4727,2388.65,1004
sp4728,1892.1,1078
sp4729,253.95,1133
sp473,1305.75,1039
sp4730,1998.8,1012
sp4731,124.17,1106
sp4732,1227.07,1164
sp4733,886.8,1114
sp4734,2571.04,1050
sp4735,2014.29,1131
sp4736,2606.42,1035
sp4737,155.33,1238
sp4738,2615.49,1014
sp4739,1983.29,1204
sp474,699.82,1024
sp4740,770.39,1264
sp4741,1204.03,1158
sp4742,2932.17,1144
sp4743,388.85,1108
sp4744,1014.82,1277
sp4745,2613.64,1103
sp4746,1641.53,1083
sp4747,640.61,1278
sp4748,1551.89,1161
sp4749,1428.16,1080
sp475,1318.42,1100
sp4750,2786.41,1178
sp4751,162.32,1010
sp4752,817.44,1018
sp4753,1635.3,1178
sp4754,1067.35,1147
sp4755,1240.86,1290
sp4756,555.32,1169
sp4757,1105.66,1135
sp4758,1120.55,1115
sp4759,1913.17,1060
sp476,2724.03,1209
sp4760,784.99,1223
sp4761,2936.91,1286
sp4762,1553.63,1086
sp4763,2454.49,1256
sp4764,1914.8,1010
sp4765,2648.16,1071
sp4766,2682.17,1112
sp4767,2463.09,1095
sp4768,185.45,1260
sp4769,1709.32,1295
sp477,1793.83,1155
sp4770,912.56,1170
sp4771,539.95,1095
sp4772,2701.81,1093
sp4773,2005.1,1144
sp4774,354.61,1133
sp4775,1208.4,1238
sp4776,2885.76,1111
sp4777,1876.1,1089
sp4778,1914.02,1035
sp4779,759.54,1160
sp478,2117.02,1053
sp4780,797.05,1242
sp4781,542.97,1291
sp4782,2914.56,1110
sp4783,2738.23,1015
sp4784,1054.93,1240
sp4785,1672.48,1014
sp4786,699.6,1169
sp4787,501.87,1071
sp4788,1669.93,1178
sp4789,2420.3,1077
sp479,2584.52,1125
sp4790,2601.5,1263
sp4791,996.1,1057
sp4792,2144.9,1123
sp4793,1619.04,1086
sp4794,492.23,1042
sp4795,2987.49,1070
sp4796,2929.75,1012
sp4797,520.94,1058
sp4798,2805.79,1112
sp4799,2759.63,1023
sp48,906.12,1165
sp480,2320.22,1212
sp4800,1020.74,1074
sp4801,1716.29,1108
sp4802,2850.94,1182
sp4803,443.32,1040
sp4804,1021.03,1158
sp4805,2650.95,1158
sp4806,2208.53,1031
sp4807,2319.76,1275
sp4808,2652.38,1151
sp4809,1300.72,1044
sp481,1203.1,1238
sp4810,1292.63,1253
sp4811,1384.71,1255
sp4812,2807.93,1151
sp4813,2692.98,1225
sp4814,2806.43,1156
sp4815,894.01,1234
sp4816,2359.41,1121
sp4817,409.64,1016
sp4818,635.76,1285
sp4819,2311.1,1235
sp482,117.1,1269
sp4820,1874.75,1102
sp4821,873.9,1111
sp4822,1744.42,1201
sp4823,769.64,1139
sp4824,773.33,1212
sp4825,2093.4,1115
sp4826,1141.86,1003
sp4827,2095.61,1091
sp4828,1482.15,1233
sp4829,1556.74,1096
sp483,1120.1,1191
sp4830,1853.66,1134
sp4831,2164.86,1284
sp4832,1184.48,1042
sp4833,2571.18,1044
sp4834,1525.19,1081
sp4835,498.79,1170
sp4836,660.45,1151
sp4837,193.47,1000
sp4838,2317.16,1125
sp4839,143.54,1286
sp484,2285.08,1070
sp4840,882.59,1104
sp4841,1297.83,1171
sp4842,2252.86,1085
sp4843,2965.91,1070
sp4844,2297.55,1296
sp4845,291.8,1084
sp4846,2788.6,1246
sp4847,2958.32,1054
sp4848,2614.67,1021
sp4849,1520.83,1117
sp485,2575,1037
sp4850,1042.2,1036
sp4851,1426.88,1024
sp4852,815.67,1224
sp4853,1274.11,1019
sp4854,221.3,1104
sp4855,2232.46,1161
sp4856,1203.09,1162
sp4857,1007.4,1291
sp4858,1873.36,1204
sp4859,2253.16,1148
sp486,2864.95,1162
sp4860,1822.04,1097
sp4861,1623.17,1024
sp4862,2639.77,1054
sp4863,2382.07,1272
sp4864,1609.88,1280
sp4865,1409.67,1193
sp4866,2498.33,1170
sp4867,223.01,1173
sp4868,2987.93,1020
sp4869,1604.24,1049
sp487,1315.16,1287
sp4870,1247.27,1217
sp4871,2231.99,1080
sp4872,1717.33,1143
sp4873,1596.77,1010
sp4874,1928.88,1029
sp4875,242.96,1239
sp4876,944.42,1005
sp4877,1254.32,1045
sp4878,983.21,1198
sp4879,2500.1,1053
sp488,2267.8,1291
sp4880,1437.91,1120
sp4881,1325.14,1067
sp4882,1878.09,1054
sp4883,258.19,1026
sp4884,1599.21,1123
sp4885,512.49,1137
sp4886,2506.69,1251
sp4887,1409.92,1037
sp4888,2195.68,1252
sp4889,428.2,1247
sp489,1683.78,1170
sp4890,2358.32,1148
sp4891,2819.74,1277
sp4892,2118.73,1002
sp4893,492.39,1083
sp4894,1299.32,1192
sp4895,1407.57,1263
sp4896,618.75,1181
sp4897,1811.91,1244
sp4898,2166.64,1108
sp4899,685.6,1174
sp49,1943.48,1153
sp490,1849.43,1225
sp4900,1418.58,1253
sp4901,825.24,1224
sp4902,2105.98,1152
sp4903,2730.77,1152
sp4904,2409.81,1167
sp4905,2183.29,1291
sp4906,458.28,1293
sp4907,431.08,1073
sp4908,1403.26,1126
sp4909,1152.54,1160
sp491,739.56,1299
sp4910,1619.07,1296
sp4911,1213.85,1150
sp4912,2394.09,1092
sp4913,1583.83,1076
sp4914,2854.29,1069
sp4915,1198.17,1089
sp4916,1203.76,1241
sp4917,2327.95,1124
sp4918,2745.53,1139
sp4919,1739.93,1176
sp492,736.32,1054
sp4920,2012.64,1126
sp4921,535.26,1002
sp4922,2619.57,1064
sp4923,618.71,1160
sp4924,2164.94,1108
sp4925,1316.79,1038
sp4926,997.6,1114
sp4927,2329.03,1072
sp4928,1394.15,1279
sp4929,1916.71,1119
sp493,1363.92,1081
sp4930,440.91,1131
sp4931,481.56,1009
sp4932,688.27,1161
sp4933,1905.42,1068
sp4934,834.02,1174
sp4935,1430.06,1094
sp4936,2580.69,1274
sp4937,1676.15,1272
sp4938,116.68,1120
sp4939,2659.84,1181
sp494,184.17,1120
sp4940,789.85,1164
sp4941,1807.7,1185
sp4942,1479.56,1237
sp4943,1289.44,1288
sp4944,330.27,1015
sp4945,1840.3,1064
sp4946,809.67,1001
sp4947,1687.29,1176
sp4948,1897.32,1040
sp4949,1716.89,1162
sp495,1074.78,1080
sp4950,2493.23,1087
sp4951,241.86,1278
sp4952,529.94,1246
sp4953,1994.5,1037
sp4954,206.49,1227
sp4955,2576.1,1147
sp4956,2034.29,1228
sp4957,2530.24,1257
sp4958,965.48,1060
sp4959,2769.12,1108
sp496,2069.51,1283
sp4960,242.19,1201
sp4961,1309.18,1039
sp4962,616.92,1093
sp4963,2049.06,1094
sp4964,1872.16,1217
sp4965,2105.39,1256
sp4966,1825.41,1258
sp4967,2383.19,1225
sp4968,614.52,1129
sp4969,1420.48,1257
sp497,1272.52,1148
sp4970,1779,1004
sp4971,2801.29,1279
sp4972,370.07,1030
sp4973,967.95,1300
sp4974,1168.85,1214
sp4975,1198.92,1094
sp4976,296.23,1071
sp4977,1339.24,1107
sp4978,1696.37,1000
sp4979,949.21,1200
sp498,578.63,1033
sp4980,490.18,1012
sp4981,2114.4,1102
sp4982,895.81,1274
sp4983,1628.45,1097
sp4984,1621.47,1136
sp4985,2117.91,1120
sp4986,1874.96,1231
sp4987,416.98,1112
sp4988,2216.21,1260
sp4989,1924.04,1234
sp499,1455.43,1158
sp4990,2962.85,1245
sp4991,1502.62,1161
sp4992,2097.1,1263
sp4993,2808.29,1088
sp4994,2960.21,1024
sp4995,932.84,1111
sp4996,1865.65,1002
sp4997,1017.82,1073
sp4998,1623.63,1046
sp4999,2985.57,1029
sp5,2235.77,1173
sp50,1158.01,1041
sp500,470.12,1259
sp5000,1126.17,1090
sp5001,476.17,1112
sp5002,1731.64,1040
sp5003,1607.15,1135
sp5004,1932.39,1157
sp5005,1528.26,1177
sp5006,621.73,1046
sp5007,1867.28,1201
sp5008,2154.9,1239
sp5009,2939.85,1252
sp501,1904.55,1198
sp5010,104.58,1005
sp5011,169.56,1030
sp5012,1913.84,1160
sp5013,441.98,1163
sp5014,2559.4,1215
sp5015,2418.74,1287
sp5016,2997.06,1142
sp5017,1300.72,1287
sp5018,1068,1108
sp5019,1725.2,1133
sp502,178.2,1284
sp5020,1948.76,1176
sp5021,132.76,1000
sp5022,683.44,1063
sp5023,916.72,1068
sp5024,2391.57,1077
sp5025,992.54,1182
sp5026,1569.4,1189
sp5027,1039.38,1270
sp5028,117.78,1143
sp5029,2088.92,1092
sp503,1242.66,1215
sp5030,1089.95,1112
sp5031,2200.75,1287
sp5032,1886.38,1069
sp5033,184.44,1219
sp5034,609.32,1278
sp5035,1058.49,1208
sp5036,1080.02,1101
sp5037,2050.17,1027
sp5038,2756.87,1147
sp5039,2412.04,1064
sp504,1736.74,1175
sp5040,1972.39,1245
sp5041,1496.34,1065
sp5042,1918.88,1010
sp5043,2686.97,1163
sp5044,1657.21,1282
sp5045,1071.82,1260
sp5046,2373.57,1107
sp5047,1300.46,1010
sp5048,2253.5,1213
sp5049,2521.81,1253
sp505,178.6,1200
sp5050,968.1,1143
sp5051,2202.4,1025
sp5052,1014.96,1291
sp5053,1654.07,1300
sp5054,703.96,1034
sp5055,2087.93,1040
sp5056,2418.65,1021
sp5057,2675.29,1128
sp5058,1125.43,1195
sp5059,2911.88,1026
sp506,1963.97,1147
sp5060,913.33,1175
sp5061,190.4,1115
