Invoice_No,OBD_No,Billing_Date,Billing_Amount,IOD_Date,Delivery_Days
5026372,94448949,7/11/2022,11.7765,7/12/2022,0
7357828,89206277,7/11/2022,2.33145,7/12/2022,3
6637962,27929181,7/11/2022,9.62352,7/12/2022,1
7217678,33157090,7/11/2022,35.69602,7/13/2022,2
9504537,55345909,7/11/2022,51.30345,8/30/2022,48
3443584,70614081,7/11/2022,3.07816,7/12/2022,1
3401218,72201825,7/11/2022,25.18533,7/23/2022,10
8163068,72902517,7/11/2022,34.69297,7/26/2022,12
9714808,49379055,7/11/2022,0.77715,7/12/2022,2
8658790,75224158,7/11/2022,33.85976,8/21/2022,38
4399861,29851175,7/11/2022,6.92586,7/12/2022,2
5561479,64801588,7/11/2022,38.08035,8/27/2022,44
7563588,26672292,7/11/2022,19.42875,7/12/2022,0
6794240,74021834,7/11/2022,74.60178,9/4/2022,54
9454823,89332236,7/11/2022,45.69318,9/4/2022,54
8750170,40761227,7/11/2022,8.42058,7/12/2022,4
6629014,39231948,7/11/2022,31.086,7/16/2022,0
9907159,46091766,7/11/2022,24.3381,8/10/2022,25
9585344,69497896,7/11/2022,32.37319,8/10/2022,27
4951923,68518592,7/11/2022,49.9686,7/25/2022,13
3581058,43915259,7/11/2022,37.37148,8/30/2022,46
3822741,23284153,7/11/2022,43.92788,8/30/2022,49
1249862,49482988,7/11/2022,9.96168,7/12/2022,2
9235746,98464367,7/11/2022,1.22298,7/12/2022,1
4963732,50511614,7/11/2022,12.4002,7/12/2022,2
5553929,37653315,7/11/2022,24.9843,7/12/2022,1
1912484,83665549,7/11/2022,76.46175,8/10/2022,28
1159493,18194860,7/11/2022,15.8991,7/12/2022,1
2313301,22460053,7/11/2022,10.22499,7/12/2022,0
3116002,30876492,7/11/2022,7.21764,7/12/2022,1
9658626,72352014,7/12/2022,22.4458,7/13/2022,4
4131076,82963514,7/12/2022,53.62335,9/3/2022,50
1563010,18027625,7/12/2022,57.8676,9/2/2022,51
2954757,27285424,7/12/2022,3.2782,7/13/2022,1
4671037,74374848,7/12/2022,45.70671,8/2/2022,17
3971366,60115328,7/12/2022,7.6954,7/13/2022,0
1036752,22740257,7/12/2022,58.38573,9/1/2022,49
2797914,10691813,7/12/2022,29.61595,7/26/2022,11
2459544,45549512,7/12/2022,17.36028,7/13/2022,0
6978769,80403253,7/12/2022,26.88124,8/10/2022,24
7883649,16058014,7/12/2022,9.3279,7/13/2022,1
7285704,96590200,7/12/2022,57.8676,9/4/2022,50
9821871,98232407,7/12/2022,24.69038,7/13/2022,3
1470606,40950556,7/12/2022,42.16068,9/5/2022,51
7180073,39596454,7/12/2022,22.38696,7/13/2022,0
9338316,72872396,7/12/2022,18.35792,8/25/2022,43
6755396,45262118,7/12/2022,29.5269,8/27/2022,42
6584798,98810887,7/12/2022,68.139,9/5/2022,51
9217142,69127014,7/12/2022,1.22298,7/13/2022,1
8166665,10092847,7/12/2022,107.04645,9/1/2022,48
6637323,93372196,7/12/2022,5.38678,7/13/2022,1
3257160,39602737,7/12/2022,23.0862,7/31/2022,15
3371859,26540343,7/12/2022,46.3209,9/2/2022,52
3859017,86797698,7/12/2022,40.4118,9/4/2022,53
2015456,13384941,7/12/2022,20.2059,8/10/2022,26
5318651,81230352,7/12/2022,17.87445,7/13/2022,1
2323064,22331322,7/12/2022,13.22688,7/13/2022,1
4791261,92673460,7/13/2022,24.07406,7/22/2022,5
1538552,52339391,7/13/2022,10.74684,7/14/2022,1
6466396,34399341,7/13/2022,38.85396,8/14/2022,32
2505748,41725009,7/13/2022,45.11025,9/6/2022,54
5921478,38526385,7/13/2022,56.69339,9/5/2022,51
6362719,58992670,7/13/2022,55.9548,9/2/2022,48
5582437,46247757,7/13/2022,38.49408,9/6/2022,54
5691746,52402423,7/13/2022,44.84701,9/5/2022,51
7744379,51599287,7/13/2022,52.58814,7/24/2022,7
2346274,54683613,7/13/2022,14.43528,7/14/2022,2
9382165,20815121,7/13/2022,46.94194,9/6/2022,55
1185339,33062057,7/13/2022,19.09322,7/14/2022,3
4859689,79500938,7/13/2022,28.12854,7/14/2022,0
6694507,46132077,7/13/2022,74.07114,9/3/2022,52
8659448,46484819,7/13/2022,45.71172,9/2/2022,47
4466954,37343329,7/13/2022,40.29849,9/6/2022,52
9300010,25761559,7/13/2022,9.02205,7/14/2022,1
4833000,47646757,7/13/2022,69.02646,9/3/2022,51
7424762,74535895,7/13/2022,4.5426,7/14/2022,2
1262129,47512333,7/13/2022,8.49575,7/14/2022,2
3825424,65322939,7/13/2022,47.38552,9/2/2022,49
6672836,29378957,7/13/2022,4.61724,7/14/2022,1
7802685,76943149,7/13/2022,47.71148,9/5/2022,52
5365638,62013157,7/13/2022,76.46175,7/27/2022,12
3400475,13314453,7/13/2022,43.81404,9/2/2022,48
7927065,17530937,7/13/2022,40.89996,9/4/2022,51
1160974,54965270,7/13/2022,40.10997,7/15/2022,1
1016794,72364542,7/13/2022,63.5964,9/1/2022,48
8159988,60590392,7/13/2022,9.02205,7/14/2022,2
1187425,19135154,7/13/2022,18.3447,7/14/2022,1
8273871,21080244,7/13/2022,26.56448,8/4/2022,18
6128081,54681179,7/13/2022,19.30605,7/14/2022,2
7594804,10438499,7/14/2022,3.36687,7/15/2022,0
6010189,91585045,7/14/2022,14.05356,7/15/2022,2
6891556,24755720,7/14/2022,24.07406,8/24/2022,36
4120669,61240239,7/14/2022,38.15786,9/2/2022,45
9302838,61792685,7/14/2022,58.48504,9/4/2022,49
7859479,62808558,7/14/2022,41.05868,9/4/2022,49
1631781,15968073,7/14/2022,7.7715,7/15/2022,2
4795355,24630115,7/14/2022,129.1354,9/3/2022,48
6855581,14928616,7/14/2022,44.00084,9/4/2022,48
4220350,48080929,7/14/2022,30.5847,7/15/2022,2
7194014,59504999,7/14/2022,47.57229,9/2/2022,49
6765873,88742725,7/14/2022,48.51736,9/5/2022,53
6482491,76541443,7/14/2022,34.09328,9/2/2022,47
3128762,86061981,7/14/2022,42.3954,9/5/2022,52
4857246,64269287,7/14/2022,31.30829,8/30/2022,44
7220842,29459762,7/14/2022,48.96045,9/5/2022,52
8363289,54673083,7/14/2022,19.56768,7/15/2022,2
8575834,40667888,7/14/2022,0.82668,7/15/2022,2
7199669,57854288,7/14/2022,57.8676,9/7/2022,55
1448251,19824132,7/14/2022,4.7106,7/15/2022,2
5351292,20059485,7/14/2022,9.92016,7/15/2022,1
6746390,87425619,7/14/2022,29.5269,8/5/2022,18
8382263,85015010,7/14/2022,53.3868,9/7/2022,51
2724813,68311745,7/14/2022,22.38696,7/15/2022,1
9799498,23850254,7/14/2022,2.3553,7/15/2022,3
3606949,94181424,7/14/2022,10.49024,7/15/2022,2
4331212,12268507,7/14/2022,46.629,9/5/2022,51
5352450,66178935,7/14/2022,27.53688,8/24/2022,39
7230376,65830504,7/14/2022,80.63115,9/6/2022,53
2675927,69450701,7/14/2022,55.64685,8/6/2022,21
4655777,87619624,7/15/2022,66.26685,7/18/2022,1
2471032,24949509,7/15/2022,6.64112,7/16/2022,3
3348884,33995626,7/15/2022,39.08045,7/16/2022,0
6238826,85400080,7/15/2022,24.25868,8/13/2022,28
3654688,25386578,7/15/2022,3.73116,7/16/2022,3
7736978,29102889,7/15/2022,48.83295,9/2/2022,44
5331289,64085226,7/15/2022,69.66515,7/31/2022,14
4412110,85137464,7/15/2022,41.84827,9/6/2022,51
5808672,65139902,7/15/2022,15.73536,7/16/2022,2
3139713,91499215,7/15/2022,9.3258,7/16/2022,3
7048077,21382241,7/15/2022,35.53914,8/13/2022,28
9816744,46136013,7/15/2022,26.23127,8/16/2022,32
7360115,65359240,7/15/2022,27.92361,8/30/2022,43
1220549,48979216,7/15/2022,57.91815,9/8/2022,52
9499020,76010256,7/15/2022,36.1146,8/5/2022,20
5155007,54789719,7/15/2022,5.24512,7/16/2022,3
4478733,42347208,7/15/2022,50.53376,9/6/2022,52
9453010,39735904,7/15/2022,10.82646,7/16/2022,1
8613430,23417244,7/15/2022,48.23169,9/8/2022,51
7460044,25445960,7/15/2022,11.00682,7/16/2022,4
1052235,36486839,7/15/2022,40.10997,8/27/2022,40
2906085,69808943,7/15/2022,35.53155,8/31/2022,43
5286036,18856720,7/15/2022,5.59674,7/16/2022,1
2895248,25588958,7/15/2022,32.93385,8/20/2022,34
1479597,73919907,7/15/2022,41.58132,8/3/2022,15
9322488,46272158,7/15/2022,57.8676,9/3/2022,47
1203290,97192052,7/15/2022,36.52616,9/3/2022,47
3215354,43005009,7/15/2022,13.9887,7/16/2022,3
7370211,62953249,7/15/2022,7.44012,7/16/2022,1
5439832,14200621,7/15/2022,22.53735,8/5/2022,21
8394812,51496023,7/15/2022,9.30787,7/16/2022,3
4699685,63051354,7/15/2022,50.51475,9/4/2022,51
3962885,31923013,7/15/2022,30.58716,8/14/2022,26
5641385,51081915,7/15/2022,35.46642,8/13/2022,27
8112153,62208982,7/15/2022,27.05091,9/3/2022,49
2896903,48913989,7/15/2022,24.4596,7/16/2022,1
5061765,50803020,7/15/2022,59.47025,9/1/2022,45
1625661,42807356,7/15/2022,47.8911,9/4/2022,48
3193079,25167361,7/15/2022,61.3251,9/3/2022,48
2047979,48098536,7/15/2022,15.63822,8/18/2022,31
2418262,57820213,7/15/2022,57.91815,9/8/2022,53
5151546,96635489,7/15/2022,54.10182,9/3/2022,48
7930088,81969904,7/15/2022,22.01364,7/16/2022,1
5171120,15200122,7/16/2022,20.7535,7/17/2022,3
8588532,69578294,7/16/2022,40.26909,9/6/2022,52
5536829,32192825,7/16/2022,8.68549,7/17/2022,2
6938019,52325110,7/16/2022,9.62352,7/17/2022,2
5619908,73293446,7/16/2022,49.9686,8/13/2022,25
4786498,75687367,7/16/2022,10.77356,7/17/2022,2
6536856,65640081,7/16/2022,49.74417,9/8/2022,51
8147013,25555976,7/16/2022,30.15944,8/16/2022,28
8228132,52334396,7/16/2022,38.68991,8/2/2022,13
2678051,89022539,7/16/2022,4.73754,7/17/2022,1
2233623,73215242,7/16/2022,61.72595,9/5/2022,50
5378581,56727046,7/16/2022,39.13536,8/19/2022,30
5871470,50259503,7/16/2022,26.90556,7/17/2022,2
3881610,89862482,7/16/2022,12.0294,7/17/2022,2
8042761,70741910,7/16/2022,32.37546,9/2/2022,45
1706189,15560808,7/16/2022,16.92988,7/17/2022,2
3028864,96626846,7/16/2022,61.56414,9/4/2022,46
3588093,42946337,7/16/2022,39.3384,9/7/2022,50
3131607,76861330,7/16/2022,24.91432,8/10/2022,23
3554438,11044716,7/16/2022,56.90019,9/7/2022,49
8807724,86164433,7/16/2022,78.1609,7/31/2022,12
4758337,16420202,7/16/2022,71.54595,9/8/2022,49
5219097,12185553,7/16/2022,47.38552,9/8/2022,52
9091425,21154375,7/16/2022,75.82476,9/6/2022,49
3180839,50015306,7/16/2022,34.86588,8/4/2022,18
8986694,36481124,7/16/2022,46.629,9/9/2022,53
3572249,93699313,7/16/2022,28.42524,8/5/2022,16
1477613,18017604,7/16/2022,38.24439,7/21/2022,2
9601069,49482578,7/16/2022,57.64007,9/4/2022,46
2785364,25041051,7/16/2022,30.66255,7/31/2022,12
1460258,99623823,7/16/2022,42.01905,8/21/2022,34
4964703,10847304,7/16/2022,20.79066,7/17/2022,4
2456980,47035619,7/16/2022,14.21262,7/17/2022,1
3013907,89780522,7/16/2022,44.29755,9/4/2022,48
1935113,62530781,7/16/2022,16.83435,7/17/2022,3
4947086,19499463,7/16/2022,43.92788,9/6/2022,51
4713195,40175470,7/16/2022,5.4957,7/17/2022,2
2424426,87949714,7/16/2022,53.86992,8/18/2022,30
5159182,71158617,7/16/2022,42.3954,9/6/2022,51
5242364,64009219,7/16/2022,48.14812,9/9/2022,54
7579146,31815890,7/16/2022,48.96045,9/4/2022,46
2444148,29278938,7/16/2022,51.55918,9/8/2022,52
9831440,12856174,7/16/2022,81.92717,9/9/2022,51
9242791,30259794,7/16/2022,58.8825,9/7/2022,48
7268704,35309568,7/16/2022,30.66255,8/21/2022,31
1955302,21892045,7/16/2022,3.8477,7/17/2022,2
6241542,95318314,7/17/2022,34.74892,9/9/2022,54
8268579,16089971,7/17/2022,54.10182,9/10/2022,53
7599224,46768638,7/17/2022,41.18895,9/7/2022,51
9938736,57640904,7/17/2022,25.39482,7/19/2022,1
1788429,59715122,7/17/2022,8.68549,7/18/2022,1
4813147,10943881,7/17/2022,47.94744,9/10/2022,52
5733096,46130759,7/17/2022,24.07406,7/25/2022,7
5757902,55332729,7/17/2022,19.56768,7/18/2022,1
5628257,43778683,7/17/2022,7.0659,7/18/2022,3
6038568,87798164,7/17/2022,54.1719,9/7/2022,50
2438808,63360594,7/17/2022,7.21204,7/18/2022,1
9265544,92386462,7/17/2022,20.77758,7/20/2022,0
5848188,91106214,7/17/2022,23.97372,8/19/2022,30
1707302,35895776,7/17/2022,5.38678,7/18/2022,4
7083430,64966819,7/17/2022,42.90834,8/21/2022,34
2089275,49303341,7/17/2022,26.46468,9/4/2022,46
9744144,63877390,7/17/2022,38.6121,7/29/2022,9
5974557,83369977,7/17/2022,50.50305,8/28/2022,40
2876945,76569035,7/17/2022,4.21029,7/18/2022,1
8015136,43322272,7/17/2022,17.69942,7/18/2022,4
4094168,98573727,7/17/2022,4.73754,7/18/2022,4
4811403,34434819,7/17/2022,28.39125,7/18/2022,3
2227468,53136609,7/17/2022,26.11812,7/19/2022,0
4431419,95045591,7/17/2022,84.17175,9/8/2022,50
4471157,22629912,7/17/2022,10.49024,7/18/2022,2
1297174,14734409,7/17/2022,19.84032,7/18/2022,2
7740968,67228456,7/17/2022,43.76931,8/20/2022,30
6017941,56280604,7/17/2022,42.64702,8/24/2022,36
1965266,54910445,7/17/2022,67.3374,9/5/2022,45
7737350,21827410,7/18/2022,110.44475,9/10/2022,51
8343100,21066004,7/18/2022,10.9914,7/19/2022,0
3185558,15179613,7/18/2022,52.11294,9/9/2022,51
4851171,51227883,7/18/2022,16.6028,7/19/2022,0
9473773,91461995,7/18/2022,13.9887,7/19/2022,1
4017976,15737190,7/18/2022,40.8252,9/6/2022,47
9227797,38721683,7/18/2022,7.851,7/19/2022,4
3477610,48612439,7/18/2022,57.23679,9/7/2022,49
1102034,84892729,7/18/2022,21.31893,8/26/2022,35
9420022,51075182,7/18/2022,32.1891,9/1/2022,42
1503652,38064640,7/18/2022,34.69297,8/18/2022,30
6067422,69434108,7/18/2022,78.1609,8/17/2022,25
5895783,20997276,7/18/2022,2.62256,7/19/2022,2
8375791,89167181,7/18/2022,45.71172,9/10/2022,51
9843194,87089446,7/18/2022,10.77356,7/19/2022,1
3931114,57205157,7/18/2022,15.63822,8/19/2022,32
3277614,81745187,7/18/2022,20.98048,8/16/2022,26
6655864,39243743,7/18/2022,30.01206,8/1/2022,14
6789759,37211746,7/18/2022,9.13154,7/19/2022,3
6531293,22684373,7/18/2022,9.13154,7/19/2022,2
7644021,64461207,7/18/2022,18.35792,7/28/2022,8
5333198,29352405,7/18/2022,45.25026,8/25/2022,36
2924217,72773560,7/18/2022,43.84113,8/9/2022,19
7949242,73971507,7/18/2022,12.2298,7/19/2022,0
2145016,79768720,7/18/2022,59.52096,9/7/2022,48
9365788,58986793,7/18/2022,40.35834,7/26/2022,6
8270280,98837319,7/18/2022,11.65725,7/19/2022,2
5635450,24043806,7/18/2022,125.7371,9/9/2022,52
5571940,62360117,7/18/2022,25.26688,8/24/2022,37
8101189,37500238,7/18/2022,52.11294,9/6/2022,48
5478529,39421888,7/18/2022,13.76844,7/19/2022,1
1734688,44160093,7/18/2022,32.12636,7/22/2022,2
4101482,18079655,7/18/2022,32.782,8/8/2022,21
9178834,63644191,7/19/2022,45.4674,9/9/2022,50
5432916,16694723,7/19/2022,24.53893,8/19/2022,29
8576424,41368078,7/19/2022,37.3116,8/15/2022,23
7163058,79696025,7/19/2022,23.97372,7/20/2022,2
6009066,28203396,7/19/2022,34.72056,7/20/2022,3
7375164,92222559,7/19/2022,14.11238,7/20/2022,1
3626317,47858700,7/19/2022,44.58352,9/7/2022,48
3628221,96027340,7/19/2022,28.84816,8/5/2022,15
5804086,71162220,7/19/2022,23.14704,7/26/2022,6
7839048,84803804,7/19/2022,49.92403,9/9/2022,47
1129333,38121337,7/19/2022,57.53956,9/10/2022,50
4197033,22385009,7/19/2022,42.3247,9/8/2022,51
9422685,27300241,7/19/2022,41.30532,9/7/2022,49
2646760,59498486,7/19/2022,22.00042,7/27/2022,5
2214176,48937138,7/19/2022,60.60366,9/8/2022,47
7410192,50468797,7/19/2022,12.63344,7/20/2022,1
1420415,86506951,7/19/2022,20.52934,9/6/2022,45
8342987,61192463,7/19/2022,73.06345,8/15/2022,25
9296929,56295993,7/19/2022,58.1098,9/7/2022,49
6188146,13031995,7/19/2022,20.52934,8/19/2022,28
8765307,69774935,7/19/2022,3.88575,7/20/2022,1
8148629,15823607,7/19/2022,1.66028,7/20/2022,4
5328499,27385055,7/19/2022,66.04092,9/8/2022,48
4894709,41597770,7/19/2022,69.95925,9/11/2022,53
2397582,23623919,7/19/2022,45.426,8/13/2022,20
1513872,11934573,7/19/2022,47.86172,9/12/2022,54
7144765,79302042,7/19/2022,11.5431,7/20/2022,3
9437334,20266504,7/19/2022,57.48006,7/27/2022,5
1107963,27685674,7/19/2022,68.45969,9/10/2022,50
4546055,48036435,7/20/2022,58.42966,9/9/2022,50
3373393,71414425,7/20/2022,39.24654,9/12/2022,50
2665331,47370647,7/20/2022,13.53872,7/21/2022,3
7687161,21323629,7/20/2022,3.15836,7/21/2022,3
8478399,68060832,7/20/2022,24.91432,8/15/2022,22
3085998,18775093,7/20/2022,21.9828,7/29/2022,6
9941407,25730883,7/20/2022,48.48102,9/11/2022,50
2323346,71563006,7/20/2022,120.63965,9/9/2022,48
5780177,13600310,7/20/2022,52.29882,9/8/2022,46
5949268,31717256,7/20/2022,34.51323,7/30/2022,10
4507886,10957697,7/20/2022,31.87791,9/9/2022,49
1513967,59794206,7/20/2022,38.68991,8/11/2022,18
5924868,45534249,7/20/2022,64.30892,9/9/2022,49
7649529,84568088,7/20/2022,6.8139,7/21/2022,0
7743663,99903903,7/20/2022,22.31666,9/1/2022,42
8305024,97522323,7/20/2022,42.33714,9/13/2022,54
6182772,85059982,7/20/2022,9.62352,7/21/2022,4
7995697,51176123,7/20/2022,10.9914,7/21/2022,0
4096927,19712717,7/20/2022,27.9774,9/3/2022,43
4286609,20246842,7/20/2022,9.13154,7/21/2022,0
7898650,47552461,7/20/2022,61.149,8/16/2022,22
8413819,21191907,7/20/2022,18.6558,7/21/2022,2
1038690,63529606,7/20/2022,59.0538,9/10/2022,47
6621279,99549981,7/20/2022,24.25868,8/12/2022,22
4452490,47358810,7/20/2022,38.02712,9/11/2022,50
5135963,10264286,7/20/2022,67.00335,9/12/2022,50
4630592,49659642,7/20/2022,6.52953,7/21/2022,3
4491964,39233159,7/20/2022,22.31666,9/8/2022,47
3473703,30029989,7/20/2022,36.37392,9/2/2022,39
2116368,68150794,7/20/2022,46.3209,9/9/2022,49
5060519,55401023,7/20/2022,55.17765,9/12/2022,53
2688791,21018586,7/21/2022,17.70228,8/7/2022,14
6125491,97620185,7/21/2022,25.73434,8/31/2022,38
6340849,24682341,7/21/2022,21.05145,9/9/2022,48
9277057,40699959,7/21/2022,21.15425,7/22/2022,3
2218410,63655030,7/21/2022,76.31572,9/13/2022,51
8864986,16731418,7/21/2022,84.0381,9/10/2022,47
8851470,77556543,7/21/2022,13.08218,7/22/2022,0
5202421,25364411,7/21/2022,51.2919,9/12/2022,51
9336813,52113684,7/21/2022,67.00335,9/12/2022,51
9248001,23182514,7/21/2022,13.28224,7/22/2022,2
4273530,85982644,7/21/2022,31.42412,7/28/2022,6
5582950,73702238,7/21/2022,35.54724,8/29/2022,35
3801760,71010335,7/21/2022,30.79401,7/27/2022,4
4100709,80245582,7/21/2022,17.95664,7/22/2022,0
7260225,70061838,7/21/2022,26.6934,8/19/2022,29
7007954,99125104,7/21/2022,19.46191,7/22/2022,3
1882583,48227663,7/21/2022,30.71518,9/5/2022,42
7125859,96774617,7/21/2022,54.957,9/11/2022,51
2015565,33820621,7/21/2022,43.5204,9/9/2022,45
1332910,50451459,7/21/2022,42.64702,8/29/2022,35
6676941,30104627,7/21/2022,49.92403,9/14/2022,54
8217039,98708709,7/21/2022,55.9548,9/9/2022,48
5629550,25035684,7/21/2022,65.2953,9/13/2022,52
3550124,58408827,7/21/2022,35.53155,9/2/2022,39
8942987,87503036,7/21/2022,85.17375,9/12/2022,51
1280618,81057233,7/21/2022,52.90253,9/14/2022,54
4875401,12747509,7/21/2022,48.96045,9/11/2022,49
7838195,36419131,7/21/2022,51.2919,9/11/2022,47
9310797,62161583,7/21/2022,10.8801,7/22/2022,4
7932509,30507280,7/21/2022,41.507,8/31/2022,40
8039142,83219431,7/21/2022,19.24704,8/9/2022,17
2110460,38317637,7/21/2022,7.46232,7/22/2022,4
9572486,67543868,7/21/2022,42.70437,9/14/2022,52
2818692,90070438,7/21/2022,15.89874,7/22/2022,0
5969314,66215620,7/21/2022,43.9656,9/10/2022,50
8185097,46456110,7/22/2022,14.88024,7/23/2022,2
4294158,51093383,7/22/2022,18.64557,8/17/2022,24
9120146,60985606,7/22/2022,118.9405,9/13/2022,48
2216435,78096778,7/22/2022,4.96008,7/23/2022,1
7461354,44607611,7/22/2022,90.50052,9/13/2022,53
4580502,81684347,7/22/2022,62.84824,9/13/2022,51
8943693,97547005,7/22/2022,57.27966,9/10/2022,45
9025733,80528349,7/22/2022,13.76844,7/23/2022,3
3224400,85620939,7/22/2022,37.37148,9/11/2022,48
4638224,75530169,7/22/2022,3.8477,7/23/2022,3
2569791,69942158,7/22/2022,45.87705,8/31/2022,36
1775337,42862209,7/22/2022,49.4613,9/14/2022,50
7405699,54838301,7/22/2022,13.23234,7/23/2022,1
5232741,59666873,7/22/2022,24.91432,7/23/2022,1
8342900,41045886,7/22/2022,20.00804,9/1/2022,39
7524013,94085593,7/22/2022,50.63854,9/12/2022,49
1591611,75325199,7/22/2022,47.40615,9/15/2022,55
3021593,85330755,7/22/2022,89.27754,9/14/2022,54
8437363,39887679,7/22/2022,36.71584,9/14/2022,51
9325145,12079760,7/22/2022,3.32056,7/23/2022,1
4400765,98748641,7/22/2022,68.139,9/10/2022,49
2450859,67461167,7/22/2022,11.62196,7/23/2022,0
1458294,71833109,7/22/2022,35.44602,8/30/2022,38
8430506,25191101,7/22/2022,35.20515,7/31/2022,8
1023742,75728717,7/22/2022,35.40456,9/13/2022,51
5289540,52908559,7/22/2022,48.51736,9/11/2022,50
4875284,20613030,7/22/2022,38.4699,9/9/2022,48
3893851,97616925,7/22/2022,59.6676,9/13/2022,51
9423380,34324718,7/22/2022,58.70304,9/7/2022,45
6910230,35527270,7/22/2022,27.2556,7/23/2022,1
4622535,73387208,7/22/2022,39.68064,8/28/2022,37
8312178,92982885,7/22/2022,56.69339,9/15/2022,52
9981848,52075215,7/22/2022,47.31798,9/15/2022,54
4730965,77315545,7/22/2022,30.67497,9/15/2022,53
9179730,38470244,7/22/2022,48.25847,8/1/2022,7
8295976,82062563,7/22/2022,32.37546,8/19/2022,28
2220978,73717559,7/22/2022,31.86315,9/10/2022,49
7349612,64475620,7/22/2022,1.53908,7/23/2022,2
1027018,24869050,7/22/2022,48.96045,9/10/2022,48
2763884,53333406,7/22/2022,7.86768,7/23/2022,0
3103430,70240313,7/22/2022,41.6103,9/11/2022,49
4517319,88131905,7/22/2022,29.47203,9/5/2022,44
9950391,20542212,7/22/2022,40.29849,9/10/2022,46
6761193,21030828,7/22/2022,25.26174,9/8/2022,47
1303490,52082552,7/22/2022,81.5592,9/5/2022,43
1367516,16098398,7/22/2022,38.07765,8/30/2022,38
6125195,28998621,7/23/2022,24.09165,9/1/2022,38
7032390,27514403,7/23/2022,3.00735,7/24/2022,0
8062860,34163569,7/23/2022,40.35834,8/20/2022,26
1616526,15496821,7/23/2022,32.782,8/5/2022,10
1823461,18113030,7/23/2022,30.01206,8/9/2022,15
4797739,49424344,7/23/2022,19.6692,7/30/2022,3
9739008,90137990,7/23/2022,11.2229,7/24/2022,2
7880270,70523603,7/23/2022,54.4005,9/15/2022,52
7329409,18949314,7/23/2022,34.09328,9/11/2022,48
9982220,76443407,7/23/2022,15.23106,7/24/2022,1
2808399,81686996,7/23/2022,3.3983,7/24/2022,4
7158634,65640710,7/23/2022,23.84865,7/24/2022,1
5133533,43091057,7/23/2022,1.69915,7/24/2022,1
4134994,43482865,7/23/2022,38.8575,8/15/2022,21
6455706,61124122,7/23/2022,35.48673,9/11/2022,50
6330770,44031562,7/23/2022,64.5677,9/5/2022,40
7569981,86166246,7/23/2022,42.1029,9/12/2022,51
3471319,98925470,7/23/2022,17.37098,7/24/2022,1
5726384,49686546,7/23/2022,4.58948,7/24/2022,0
2366435,75220748,7/23/2022,30.5847,7/24/2022,1
1816653,42847661,7/23/2022,32.37319,8/24/2022,31
6100924,15688287,7/23/2022,22.89811,8/24/2022,27
7357346,93423606,7/23/2022,84.9575,7/27/2022,1
3516728,62668504,7/23/2022,8.2668,7/24/2022,1
1010284,22461686,7/23/2022,16.83435,7/24/2022,1
6684926,40425150,7/23/2022,9.09348,7/24/2022,1
4866321,68646016,7/23/2022,31.54532,8/2/2022,7
4025947,61650815,7/23/2022,18.16057,7/24/2022,1
9794154,68630448,7/23/2022,63.42972,9/15/2022,51
4923620,73761969,7/23/2022,30.7816,8/30/2022,35
7216911,54242051,7/23/2022,52.08084,9/14/2022,53
2334796,48538041,7/23/2022,4.1334,7/24/2022,0
5967937,93605410,7/23/2022,83.16264,9/11/2022,47
9799137,51805133,7/24/2022,38.08035,9/9/2022,45
9677392,54049408,7/24/2022,38.18644,9/4/2022,37
